01/12/2020;16;Boeing;False;747 467F;1
01/12/2020;16;Boeing;False;777 31HER;1
01/12/2020;16;Boeing;False;787 8;1
01/12/2020;16;Boeing;False;Boeing 737NG 8K2/W;1
01/12/2020;16;Boeing;False;Boeing 777 306ER;1
01/12/2020;16;Boeing;Klm;737NG 8K2/W;1
01/12/2020;16;Boeing;Nordwind Airlines;777 35EER;1
01/12/2020;16;Boeing;Royal Air Maroc;737NG 7B6/W;2
01/12/2020;16;Bombardier;Air Nostrum;CRJ-1000;1
01/12/2020;16;Canadair Regional Jet;Air Nostrum;CRJ-1000;1
01/12/2020;16;Cessna;Air Taxi And Charter International;Cessna 525A Citationjet Cj2;1
01/12/2020;16;Cessna;False;172P Skyhawk;1
01/12/2020;16;Cessna;False;172R Skyhawk;1
01/12/2020;16;Cessna;False;Cessna Citation CJ1;1
01/12/2020;16;Cessna;False;Cessna Citation CJ2;1
01/12/2020;16;Cessna;False;Citation Mustang;1
01/12/2020;16;Cessna Aircraft Company;Globeair;510;1
01/12/2020;16;Dassault;False;Falcon 900EX EASy;1
01/12/2020;16;Dassault;Masterjet;Falcon 2000;1
01/12/2020;16;Diamond Aircraft;False;Diamond Star DA40D;1
01/12/2020;16;Diamond Aircraft;False;Twin Star DA42;1
01/12/2020;16;Embraer;False;EMB-190 LR;9939
01/12/2020;16;Embraer;False;EMB-195 AR;440
01/12/2020;16;Embraer;False;EMB-505;1
01/12/2020;16;Embraer;False;Embraer EMB-190 LR;1
01/12/2020;16;Embraer;Klm Cityhopper;ERJ-175STD;457
01/12/2020;16;Embraer;Klm Cityhopper;Embraer ERJ-175;1
01/12/2020;16;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;2
01/12/2020;16;False;False;False;565103
01/12/2020;16;Flight Design;False;Flight Design CT 2K;1
01/12/2020;16;General Dynamics;Royal Netherlands Air Force;F-16AM Fighting Falcon;121
01/12/2020;16;Grob;Force Aerienne Francaise;G-120;1
01/12/2020;16;Gulfstream Aerospace;False;G200;1
01/12/2020;16;Hawker Beechcraft Corp;False;King Air 200GT;1
01/12/2020;16;Ilyushin;False;IL-76 TD;1
01/12/2020;16;Jetstream Aircraft Ltd;False;JETSTREAM 4100 Jetstream 41;1
01/12/2020;16;Piaggio;False;P-180 Avanti;1
01/12/2020;16;Piper;False;PA-28 181 Archer II;1
01/12/2020;16;Piper;False;Piper PA-46 310P Malibu;1
01/12/2020;16;Robinson;False;R44 Clipper II;1
01/12/2020;16;Saab-fairchild;False;340 A;1
01/12/2020;16;Textron Aviation;False;Textron Aviation Citation Latitude;1
01/12/2020;17;Airbus;Air Arabia Maroc;A320 214SL;1
01/12/2020;17;Airbus;False;A319 112;1
01/12/2020;17;Airbus;False;A320 214;747
01/12/2020;17;Airbus;False;A320 216;1
01/12/2020;17;Airbus;False;A320 216SL;185
01/12/2020;17;Airbus;False;A320 232SL;1
01/12/2020;17;Airbus;False;Airbus A320 214SL;1
01/12/2020;17;Airbus;False;Airbus A321 211;1
01/12/2020;17;Airbus;Norwegian Air Shuttle A.s. T/a Norwegian - Norway;330-223;1
01/12/2020;17;Airbus Industrie;British Airways;A350-1041;1
01/12/2020;17;Aquila;False;AT-01 A-210;1
01/12/2020;17;Beech;False;Baron 58;1
01/12/2020;17;Boeing;Ethiopian Airlines;777 F6N;1
01/12/2020;17;Boeing;False;737NG 7K2/W;1
01/12/2020;17;Boeing;False;737NG 8B6/W;1
01/12/2020;17;Boeing;False;737NG 8K2/W;749
01/12/2020;17;Boeing;False;767 34GER/W;1
01/12/2020;17;Boeing;False;777 31HER;408
01/12/2020;17;Boeing;False;787 8;1
01/12/2020;17;Boeing;False;Boeing 737 408SF;1
01/12/2020;17;Boeing;False;Boeing 737NG 8K2/W;1
01/12/2020;17;Boeing;Klm;737NG 8K2/W;1
01/12/2020;17;Boeing;Royal Air Maroc;737NG 7B6/W;4393
01/12/2020;17;Boeing Company;European Air Transport Leipzig Gmbh - Germany;Boeing 757-223;1
01/12/2020;17;Bombardier;Air Nostrum;CRJ-1000;1
01/12/2020;17;Bombardier Inc.;False;DHC-8-402;137
01/12/2020;17;Canadair Regional Jet;Air Nostrum;CRJ-1000;1
01/12/2020;17;Cessna;Air Taxi And Charter International;Cessna 525A Citationjet Cj2;1
01/12/2020;17;Cessna;False;Cessna Citation CJ1;1
01/12/2020;17;Cessna;False;Citation Mustang;1
01/12/2020;17;Dassault;False;Falcon 2000EX EASy;1
01/12/2020;17;Dassault Aviation;Executive Jet Charter;FALCON 2000EX Falcon 2000;1
01/12/2020;17;Embraer;False;EMB-190 LR;3358
01/12/2020;17;Embraer;False;EMB-195 LR;1
01/12/2020;17;Embraer;False;EMB-505;1
01/12/2020;17;Embraer;Klm Cityhopper;EMB-190 STD;1
01/12/2020;17;Embraer;Klm Cityhopper;ERJ-175STD;441
01/12/2020;17;Embraer;Swiftair;EMB-120 ER/F;1
01/12/2020;17;Empresa Brasileira De Aeronautica Sa;False;EMB-145EP;44
01/12/2020;17;False;False;False;491584
01/12/2020;17;Flight Design;False;Flight Design CT 2K;1
01/12/2020;17;General Dynamics;Royal Netherlands Air Force;F-16AM Fighting Falcon;34
01/12/2020;17;Grob;Force Aerienne Francaise;G-120;169
01/12/2020;17;Hawker Beechcraft Corp;False;King Air 200GT;1
01/12/2020;17;Jetstream Aircraft Ltd;False;JETSTREAM 4100 Jetstream 41;1
01/12/2020;17;Piper;False;Piper PA-28 181 Archer III;1
01/12/2020;17;Saab-fairchild;False;340 A;1
01/12/2020;18;Airbus;Air Arabia Maroc;A320 214SL;1
01/12/2020;18;Airbus;British Airways;350-1041;1
01/12/2020;18;Airbus;Easyjet;Airbus A320-214;1
01/12/2020;18;Airbus;False;A320 214;1710
01/12/2020;18;Airbus;False;A320 216SL;1
01/12/2020;18;Airbus;False;Airbus A320 214SL;1
01/12/2020;18;Airbus Industrie;Vueling Airlines;A319-111;1
01/12/2020;18;Beech;False;Baron 58;1
01/12/2020;18;Boeing;False;737NG 7K2/W;1
01/12/2020;18;Boeing;False;737NG 8B6/W;1
01/12/2020;18;Boeing;False;737NG 8K2/W;2589
01/12/2020;18;Boeing;False;767 34GER/W;1
01/12/2020;18;Boeing;False;777 300ER;1
01/12/2020;18;Boeing;False;Boeing 737 408SF;1
01/12/2020;18;Boeing;False;Boeing 737NG 8K2/W;1
01/12/2020;18;Boeing;False;Boeing 747 8HVF;1
01/12/2020;18;Boeing;Klm;737NG 8K2/W;1
01/12/2020;18;Boeing;Royal Air Maroc;737NG 7B6/W;1
01/12/2020;18;Boeing;Swiftair;737 476SF;1
01/12/2020;18;Boeing Company;Dhl Air;BOEING 757-236;1
01/12/2020;18;Boeing Company;European Air Transport Leipzig Gmbh - Germany;Boeing 757-223;1
01/12/2020;18;Bombardier Inc.;False;DHC-8-402;1
01/12/2020;18;Canadair Regional Jet;Air Nostrum;CRJ-1000;1
01/12/2020;18;Cessna;Air Taxi And Charter International;Cessna 525A Citationjet Cj2;1
01/12/2020;18;Cessna;False;Cessna Citation CJ1;1
01/12/2020;18;Dassault;False;Falcon 2000EX EASy;1
01/12/2020;18;Dassault;False;Falcon 900 B;1
01/12/2020;18;Dassault Aviation;Executive Jet Charter;FALCON 2000EX Falcon 2000;1
01/12/2020;18;Embraer;False;EMB-190 LR;1765
01/12/2020;18;Embraer;False;EMB-195 LR;97
01/12/2020;18;Embraer;Klm Cityhopper;ERJ-175STD;1
01/12/2020;18;Embraer;Swiftair;EMB-120 ER/F;1
01/12/2020;18;False;False;False;448026
01/12/2020;18;Flight Design;False;Flight Design CT 2K;1
01/12/2020;18;Grob;Force Aerienne Francaise;G-120;4097
01/12/2020;18;Piper;False;Piper PA-28 181 Archer III;1
01/12/2020;18;Textron Aviation Inc;Zenith Aviation Ltd. - United Kingdom;CESSNA 680A;1
01/12/2020;19;Airbus;Air Arabia Maroc;A320 214SL;1
01/12/2020;19;Airbus;British Airways;350-1041;1
01/12/2020;19;Airbus;Easyjet;Airbus A320-214;1
01/12/2020;19;Airbus;False;A319 111;1
01/12/2020;19;Airbus;False;A320 214;1041
01/12/2020;19;Airbus;False;A320 216;1
01/12/2020;19;Airbus;False;A320 216SL;106
01/12/2020;19;Airbus;False;Airbus A320 214SL;1
01/12/2020;19;Airbus Industrie;British Airways;A320-251N;1
01/12/2020;19;Airbus Industrie;Vueling Airlines;A319-111;1
01/12/2020;19;Beech;False;Baron 58;1
01/12/2020;19;Beech;False;Beech King Air B100;1
01/12/2020;19;Beech Aircraft Corporation;False;BEECH 200 Super Kingair;1
01/12/2020;19;Boeing;False;737NG 8K2/W;3
01/12/2020;19;Boeing;False;777 300ER;1
01/12/2020;19;Boeing;False;777 31HER;1
01/12/2020;19;Boeing;False;Boeing 737 408SF;1
01/12/2020;19;Boeing;False;Boeing 737 4S3SF;1
01/12/2020;19;Boeing;Swiftair;737 476SF;1
01/12/2020;19;Boeing;Swiftair;737 4Y0SF;149
01/12/2020;19;Boeing Company;False;BOEING 777-36NER;1
01/12/2020;19;Bombardier Inc.;False;DHC-8-402;243
01/12/2020;19;Canadair Regional Jet;Air Nostrum;CRJ-1000;1
01/12/2020;19;Cessna;False;Cessna Citation CJ1;1
01/12/2020;19;Cessna Aircraft;Netjets Europe;680a Citation Latitude;1
01/12/2020;19;Dassault;False;Falcon 2000EX EASy;1
01/12/2020;19;Dassault;False;Falcon 900 B;1
01/12/2020;19;Embraer;False;EMB-195 LR;1
01/12/2020;19;Embraer;False;Phenom 300;1
01/12/2020;19;Embraer;Klm Cityhopper;EMB-190 STD;1
01/12/2020;19;Embraer;Klm Cityhopper;ERJ-175STD;1
01/12/2020;19;Embraer;Swiftair;EMB-120 ER/F;1
01/12/2020;19;Eurocopter;False;EC135 T2+;1
01/12/2020;19;False;All Nippon Airways;Boeing 777-300(ER);1
01/12/2020;19;False;False;False;406899
01/12/2020;19;Flight Design;False;Flight Design CT 2K;1
01/12/2020;19;General Dynamics;Royal Netherlands Air Force;F-16AM Fighting Falcon;1
01/12/2020;19;Grob;Force Aerienne Francaise;G-120;2457
01/12/2020;2;Airbus;False;A330 203;96
01/12/2020;2;Boeing;Cygnus Air;Boeing 757 256F;1
01/12/2020;2;Boeing;False;Boeing 737 4S3SF;1
01/12/2020;2;Boeing;Swiftair;737 476SF;1
01/12/2020;2;Boeing;Swiftair;737 4Y0SF;83
01/12/2020;2;Boeing;Swiftair;Boeing 737 4Q8SF;1
01/12/2020;2;Boeing;Titan Airways;737-436(SF);1
01/12/2020;2;Boeing Commercial Airplane Group;False;737-400;1
01/12/2020;2;Boeing Company;British Airways;BOEING 777-36NER;1
01/12/2020;2;Boeing Company;Dhl Air;BOEING 757-236;1
01/12/2020;2;Boeing Company;European Air Transport Leipzig Gmbh - Germany;Boeing 757-223;1
01/12/2020;2;Bombardier Inc;False;BD-700-1A10 Global Express;1
01/12/2020;2;False;Ethiopian Airlines;Boeing 787-9 Dreamliner;1
01/12/2020;2;False;False;False;126401
01/12/2020;2;Swearingen;False;Metro III;1
01/12/2020;20;Airbus;Air Arabia Maroc;A320 214SL;1
01/12/2020;20;Airbus;False;A319 111;1
01/12/2020;20;Airbus;False;A320 216SL;1
01/12/2020;20;Airbus Industrie;British Airways;A320-251N;1
01/12/2020;20;Airbus Industrie;Vueling Airlines;A319-111;1
01/12/2020;20;Atr;Swiftair;42-300(F);1
01/12/2020;20;Boeing;Asl Airlines Belgium;737-490(SF);1
01/12/2020;20;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
01/12/2020;20;Boeing;Ethiopian Airlines;777 F6N;1
01/12/2020;20;Boeing;Ethiopian Airlines;Boeing 777-36N(ER);1
01/12/2020;20;Boeing;False;737NG 7K2/W;1
01/12/2020;20;Boeing;False;737NG 85P/W;1
01/12/2020;20;Boeing;False;737NG 8B6/W;1
01/12/2020;20;Boeing;False;737NG 8K2/W;1042
01/12/2020;20;Boeing;False;777 306ER;1
01/12/2020;20;Boeing;False;777 31HER;1
01/12/2020;20;Boeing;False;787 8;2
01/12/2020;20;Boeing;False;Boeing 737 4S3SF;1
01/12/2020;20;Boeing;False;Boeing 737NG 8K2/W;1
01/12/2020;20;Boeing;Klm;737NG 8K2/W;1
01/12/2020;20;Boeing;Swiftair;737 476SF;1
01/12/2020;20;Boeing;Swiftair;737 4Y0SF;336
01/12/2020;20;Boeing;Swiftair;Boeing 737 4Q8SF;1
01/12/2020;20;Boeing Commercial Airplane Group;False;737-400;1
01/12/2020;20;Boeing Company;Dhl Air;BOEING 757-236;1
01/12/2020;20;Boeing Company;False;BOEING 777-36NER;1
01/12/2020;20;Bombardier;False;Learjet 40;1
01/12/2020;20;Bombardier Inc.;False;DHC-8-402;1
01/12/2020;20;Dassault;False;Falcon 20 C;1
01/12/2020;20;Dassault;False;Falcon 900 B;1
01/12/2020;20;Embraer;False;EMB-195 LR;1
01/12/2020;20;Embraer;False;Phenom 300;1
01/12/2020;20;Embraer;Klm Cityhopper;EMB-190 STD;1
01/12/2020;20;Embraer;Klm Cityhopper;ERJ-175STD;1
01/12/2020;20;False;False;False;296931
01/12/2020;20;False;Klm;Boeing 787-9;1
01/12/2020;20;General Dynamics;Royal Netherlands Air Force;F-16AM Fighting Falcon;1
01/12/2020;21;Airbus Industrie;British Airways;A320-251N;1
01/12/2020;21;Airbus Industrie;Vueling Airlines;A319-111;1
01/12/2020;21;Atr;Swiftair;42-300(F);1
01/12/2020;21;Avions De Transport Regional;False;ATR 72 500;1
01/12/2020;21;Avions De Transport Regional;Swiftair;ATR 42 300F;1
01/12/2020;21;Avions De Transport Regional;Swiftair;ATR 72 202F;1
01/12/2020;21;Boeing;Asl Airlines Belgium;737-490(SF);1
01/12/2020;21;Boeing;Azur Air;B767-300;1
01/12/2020;21;Boeing;Cygnus Air;Boeing 757 256F;1
01/12/2020;21;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
01/12/2020;21;Boeing;Ethiopian Airlines;Boeing 777-36N(ER);1
01/12/2020;21;Boeing;False;737NG 7K2/W;1
01/12/2020;21;Boeing;False;737NG 8B6/W;1
01/12/2020;21;Boeing;False;737NG 8K2/W;379
01/12/2020;21;Boeing;False;747 83QF;1
01/12/2020;21;Boeing;False;777 31HER;1
01/12/2020;21;Boeing;False;777 FFX;1
01/12/2020;21;Boeing;False;787 8;1
01/12/2020;21;Boeing;False;Boeing 737 408SF;1
01/12/2020;21;Boeing;False;Boeing 737 4S3SF;1
01/12/2020;21;Boeing;Klm;737NG 8K2/W;1
01/12/2020;21;Boeing;Swiftair;737 476SF;1
01/12/2020;21;Boeing;Swiftair;737 4Y0SF;224
01/12/2020;21;Boeing;Swiftair;Boeing 737 4Q8SF;1
01/12/2020;21;Boeing Commercial Airplane Group;False;737-400;57
01/12/2020;21;Boeing Company;Dhl Air;BOEING 757-236;75
01/12/2020;21;Bombardier;False;Learjet 40;1
01/12/2020;21;Dassault;False;Falcon 20 C;1
01/12/2020;21;False;Ethiopian Airlines;Boeing 787-9 Dreamliner;1
01/12/2020;21;False;False;False;262838
01/12/2020;21;General Dynamics;Royal Netherlands Air Force;F-16AM Fighting Falcon;1
01/12/2020;21;Reims Aviation Sa;False;REIMS CESSNA F406 Caravan Ii;1
01/12/2020;22;Airbus;False;A330 203;1
01/12/2020;22;Airbus Industrie;Virgin Atlantic Airways; A350-1041;1
01/12/2020;22;Airbus Industrie;Vueling Airlines;A319-111;1
01/12/2020;22;Atr;Swiftair;42-300(F);1
01/12/2020;22;Avions De Transport Regional;False;ATR 72 500;1
01/12/2020;22;Avions De Transport Regional;Swiftair;ATR 42 300F;1
01/12/2020;22;Avions De Transport Regional;Swiftair;ATR 72 202F;1
01/12/2020;22;Avions De Transport Regional;Swiftair;ATR 72 212F;1
01/12/2020;22;Boeing;Asl Airlines Belgium;737-490(SF);1
01/12/2020;22;Boeing;Azur Air;B767-300;1
01/12/2020;22;Boeing;Cygnus Air;Boeing 757 256F;1
01/12/2020;22;Boeing;Ethiopian Airlines;Boeing 777-36N(ER);1
01/12/2020;22;Boeing;False;737 33VQC;1
01/12/2020;22;Boeing;False;747 467F;1
01/12/2020;22;Boeing;False;747 83QF;1
01/12/2020;22;Boeing;False;777 31HER;1
01/12/2020;22;Boeing;False;Boeing 737 408SF;1
01/12/2020;22;Boeing;False;Boeing 737 4S3SF;1
01/12/2020;22;Boeing;Swiftair;737 476SF;1
01/12/2020;22;Boeing;Swiftair;737 4Y0SF;1
01/12/2020;22;Boeing Aircraft Company;Asl Airlines Belgium;Boeing 737-490F;1
01/12/2020;22;Boeing Commercial Airplane Group;False;737-400;623
01/12/2020;22;Boeing Company;Dhl Air;BOEING 757-236;1
01/12/2020;22;Dassault;False;Falcon 20 C;1
01/12/2020;22;False;Ethiopian Airlines;Boeing 787-9 Dreamliner;1
01/12/2020;22;False;False;False;314282
01/12/2020;22;Reims Aviation Sa;False;REIMS CESSNA F406 Caravan Ii;1
01/12/2020;23;Airbus;False;A330 203;1
01/12/2020;23;Airbus Industrie;Virgin Atlantic Airways; A350-1041;1
01/12/2020;23;Avions De Transport Regional;Swiftair;ATR 42 300F;1
01/12/2020;23;Avions De Transport Regional;Swiftair;ATR 72 202F;1
01/12/2020;23;Avions De Transport Regional;Swiftair;ATR 72 212F;1
01/12/2020;23;Boeing;Asl Airlines Belgium;737-490(SF);1
01/12/2020;23;Boeing;Azur Air;B767-300;1
01/12/2020;23;Boeing;Cygnus Air;Boeing 757 256F;1
01/12/2020;23;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
01/12/2020;23;Boeing;False;747 467F;1
01/12/2020;23;Boeing;False;Boeing 737 408SF;1
01/12/2020;23;Boeing;False;Boeing 737 4S3SF;1
01/12/2020;23;Boeing;Swiftair;737 4Y0SF;243
01/12/2020;23;Boeing;Swiftair;Boeing 737 4Q8SF;1
01/12/2020;23;Boeing Commercial Airplane Group;False;737-400;5328
01/12/2020;23;Boeing Company;Dhl Air;BOEING 757-236;1
01/12/2020;23;Bombardier;False;CRJ 1000 NG;1
01/12/2020;23;Dassault;Masterjet;Falcon 2000;1
01/12/2020;23;False;Ace Belgium Freighters;Boeing 747-412(BCF);1
01/12/2020;23;False;Ethiopian Airlines;Boeing 787-9 Dreamliner;1
01/12/2020;23;False;False;False;218119
01/12/2020;3;Airbus;False;A330 203;4945
01/12/2020;3;Atr;Swiftair;42-300(F);1
01/12/2020;3;Avions De Transport Regional;False;ATR 72 500;1
01/12/2020;3;Avions De Transport Regional;Swiftair;ATR 42 300F;1
01/12/2020;3;Avions De Transport Regional;Swiftair;ATR 72 202F;1
01/12/2020;3;Avions De Transport Regional;Swiftair;ATR 72 212F;1
01/12/2020;3;Boeing;Cygnus Air;Boeing 757 256F;1
01/12/2020;3;Boeing;False;777 31HER;1
01/12/2020;3;Boeing;False;787 9;1
01/12/2020;3;Boeing;False;Boeing 737 4S3SF;1
01/12/2020;3;Boeing;False;Boeing 747 8F;1
01/12/2020;3;Boeing;False;Boeing 787 9;1
01/12/2020;3;Boeing;Swiftair;737 4Y0SF;2088
01/12/2020;3;Boeing Commercial Airplane Group;False;737-400;1016
01/12/2020;3;Boeing Company;British Airways;BOEING 777-36NER;1
01/12/2020;3;Boeing Company;Dhl Air;BOEING 757-236;1
01/12/2020;3;Embraer;Swiftair;EMB-120 ER/F;1
01/12/2020;3;False;Ethiopian Airlines;Boeing 787-9 Dreamliner;1
01/12/2020;3;False;False;False;240563
01/12/2020;3;Ilyushin;Silk Way Airlines;IL-76 TD-90SW;1
01/12/2020;3;Reims Aviation Sa;False;REIMS CESSNA F406 Caravan Ii;1
01/12/2020;3;Saab-scania Ab;False;SAAB-SCANIA SF340B;1
01/12/2020;3;Swearingen;False;Metro III;1
01/12/2020;4;Airbus;False;A330 203;2443
01/12/2020;4;Atr;Swiftair;42-300(F);1
01/12/2020;4;Avions De Transport Regional;False;ATR 72 500;1
01/12/2020;4;Avions De Transport Regional;Swiftair;ATR 42 300F;1
01/12/2020;4;Avions De Transport Regional;Swiftair;ATR 72 202F;1
01/12/2020;4;Avions De Transport Regional;Swiftair;ATR 72 212F;1
01/12/2020;4;Boeing;Asl Airlines Belgium;737-490(SF);1
01/12/2020;4;Boeing;Asl Airlines France S.a. - France;Boeing 737-48E (SF);1
01/12/2020;4;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
01/12/2020;4;Boeing;False;777 306ER;1
01/12/2020;4;Boeing;False;777 31HER;1
01/12/2020;4;Boeing;False;777 FFX;1
01/12/2020;4;Boeing;False;787 9;1
01/12/2020;4;Boeing;False;Boeing 747 8F;1
01/12/2020;4;Boeing;False;Boeing 787 9;1
01/12/2020;4;Boeing;Swiftair;737 4Y0SF;9
01/12/2020;4;Boeing;Titan Airways;737-436(SF);1
01/12/2020;4;Boeing Aircraft Company;Asl Airlines Belgium;Boeing 737-490F;1
01/12/2020;4;Boeing Commercial Airplane Group;False;737-400;1
01/12/2020;4;Boeing Company;British Airways;BOEING 777-36NER;1
01/12/2020;4;Boeing Company;Dhl Air;BOEING 757-236;107
01/12/2020;4;Embraer;Swiftair;EMB-120 ER/F;1
01/12/2020;4;False;False;False;265867
01/12/2020;4;Ilyushin;Silk Way Airlines;IL-76 TD-90SW;1
01/12/2020;4;Reims Aviation Sa;False;REIMS CESSNA F406 Caravan Ii;1
01/12/2020;5;Airbus;False;A330 203;1
01/12/2020;5;Airbus;False;A380 842;1
01/12/2020;5;Atr;Swiftair;42-300(F);1
01/12/2020;5;Avions De Transport Regional;False;ATR 72 500;1
01/12/2020;5;Avions De Transport Regional;Swiftair;ATR 42 300F;1
01/12/2020;5;Boeing;Ace Belgium Freighters;Boeing 747-4EVERF;1
01/12/2020;5;Boeing;Asl Airlines Belgium;737-490(SF);1
01/12/2020;5;Boeing;Ethiopian Airlines;Boeing 777-36N(ER);1
01/12/2020;5;Boeing;False;737NG 8K2/W;1
01/12/2020;5;Boeing;False;777 306ER;1
01/12/2020;5;Boeing;False;777 F1H;1
01/12/2020;5;Boeing;False;Boeing 777-206(ER);1
01/12/2020;5;Boeing;False;Boeing 787 8;1
01/12/2020;5;Boeing;False;Boeing 787 9;1
01/12/2020;5;Boeing;Swiftair;Boeing 737 4Q8SF;1
01/12/2020;5;Boeing;Titan Airways;737-436(SF);1
01/12/2020;5;Boeing Aircraft Company;Asl Airlines Belgium;Boeing 737-490F;1
01/12/2020;5;Boeing Commercial Airplane Group;False;737-400;898
01/12/2020;5;Boeing Company;False;BOEING 777-236;1
01/12/2020;5;Boeing Company;False;BOEING 777-36NER;1
01/12/2020;5;Boeing Company;False;BOEING 787-9 Dreamliner;1
01/12/2020;5;Embraer;False;Embraer Phenom 300;1
01/12/2020;5;False;False;False;180725
01/12/2020;5;Ilyushin;Silk Way Airlines;IL-76 TD;1
01/12/2020;5;Ilyushin;Silk Way Airlines;IL-76 TD-90SW;1
01/12/2020;5;Reims Aviation Sa;False;REIMS CESSNA F406 Caravan Ii;1
01/12/2020;5;Swearingen;False;Metro III;1
01/12/2020;6;Airbus;False;A319 112;583
01/12/2020;6;Airbus;False;A320 232;1
01/12/2020;6;Airbus;False;A320 232SL;131
01/12/2020;6;Airbus;False;A330 203;1
01/12/2020;6;Airbus;False;A330 343E;1
01/12/2020;6;Airbus;False;A380 842;1
01/12/2020;6;Airbus Industries;Air Belgium;A340-313;1
01/12/2020;6;Beech;False;Baron 58;1
01/12/2020;6;Boeing;Ace Belgium Freighters;Boeing 747-4EVERF;1
01/12/2020;6;Boeing;Asl Airlines Belgium;737-490(SF);1
01/12/2020;6;Boeing;Dhl Air Limited - United Kingdom;757-223 (PCF)(W);1
01/12/2020;6;Boeing;Ethiopian Airlines;Boeing 777-36N(ER);1
01/12/2020;6;Boeing;False;737NG 8K2/W;1
01/12/2020;6;Boeing;False;747 467F;1
01/12/2020;6;Boeing;False;777 31HER;1
01/12/2020;6;Boeing;False;777 F1H;1
01/12/2020;6;Boeing;False;787 8;1
01/12/2020;6;Boeing;False;Boeing 787 8;1
01/12/2020;6;Boeing;Swiftair;737 4Y0SF;1
01/12/2020;6;Boeing;Swiftair;Boeing 737 4Q8SF;1
01/12/2020;6;Boeing;Titan Airways;737-436(SF);1
01/12/2020;6;Boeing Commercial Airplane Group;False;737-400;419
01/12/2020;6;Boeing Company;False;BOEING 777-236;1
01/12/2020;6;Boeing Company;False;BOEING 777-36NER;1
01/12/2020;6;Boeing Company;False;BOEING 787-9 Dreamliner;1
01/12/2020;6;Bombardier;Air Nostrum;CRJ-1000;1
01/12/2020;6;Embraer;False;EMB-505;1
01/12/2020;6;Embraer;Klm Cityhopper;ERJ-175STD;222
01/12/2020;6;Eurocopter;False;EC135 T2+;1
01/12/2020;6;Eurocopter;False;Twin Squirrel AS.355 N;1
01/12/2020;6;False;Ace Belgium Freighters;Boeing 747-412(BCF);1
01/12/2020;6;False;False;False;307263
01/12/2020;6;Ilyushin;Silk Way Airlines;IL-76 TD;1
01/12/2020;6;Swearingen;False;Metro III;1
01/12/2020;6;Textron Aviation Inc;Zenith Aviation Ltd. - United Kingdom;CESSNA 680A;1
01/12/2020;7;Airbus;False;A319 112;1
01/12/2020;7;Airbus;False;A320 214;1
01/12/2020;7;Airbus;False;A320 216;1
01/12/2020;7;Airbus;False;A320 232;1
01/12/2020;7;Airbus;False;A320 232SL;1
01/12/2020;7;Airbus;False;A330 203;1
01/12/2020;7;Airbus;False;A330 302;1
01/12/2020;7;Airbus;False;A330 343E;1
01/12/2020;7;Airbus;False;ACJ319 133X;1
01/12/2020;7;Airbus Industries;Air Belgium;A340-313;1
01/12/2020;7;Beech;Dassault Aviation;King Air E90;1
01/12/2020;7;Beech;False;Baron 58;1
01/12/2020;7;Beech;False;Beech King Air B100;1
01/12/2020;7;Boeing;Asl Airlines Belgium;737-490(SF);1
01/12/2020;7;Boeing;False;737NG 7K2/W;1
01/12/2020;7;Boeing;False;737NG 85P/W;1
01/12/2020;7;Boeing;False;737NG 8K2/W;1
01/12/2020;7;Boeing;False;777 206ER;1
01/12/2020;7;Boeing;False;777 31HER;1
01/12/2020;7;Boeing;Nordwind Airlines;777 35EER;1
01/12/2020;7;Boeing;Swiftair;737 4Y0SF;1
01/12/2020;7;Boeing;Swiftair;Boeing 737 4Q8SF;1
01/12/2020;7;Boeing Commercial Airplane Group;False;737-400;265
01/12/2020;7;Boeing Company;Dhl Air;BOEING 757-236;1
01/12/2020;7;Boeing Company;False;BOEING 777-236;1
01/12/2020;7;Bombardier;Air Nostrum;CRJ-1000;55
01/12/2020;7;Cessna;False;Cessna Citation CJ2;1
01/12/2020;7;Cessna;False;Citation CJ4;1
01/12/2020;7;Cessna;False;Citation XLS;1
01/12/2020;7;Dassault;False;Dassault Falcon 7X;1
01/12/2020;7;Diamond Aircraft;False;Twin Star DA42;1
01/12/2020;7;Embraer;False;EMB-190 LR;1
01/12/2020;7;Embraer;False;EMB-190 STD;1
01/12/2020;7;Embraer;False;EMB-505;1
01/12/2020;7;Embraer;False;ERJ 190-200 LR;1
